session_id,user_id,session_source,timestamp,event,register_date,age,gender,region,transaction_id,paid_time,total_amount,payment_method,product_id,category_id,category
66990,6860,Direct,7/26/22,Paid,4/23/22,29,M,Timur,26410,7/26/22,413000,Virtual Account,J1,J,J. Bumbu Dapur
66992,14733,CPC,7/26/22,Paid,7/23/22,32,M,Selatan,26411,7/26/22,193000,Virtual Account,E1,E,E. Kebutuhan Pokok
66995,14734,Organic Social,7/26/22,Paid,7/24/22,20,M,Timur,26412,7/26/22,105000,QRIS,E4,E,E. Kebutuhan Pokok
66999,13304,CPC,7/26/22,Paid,7/5/22,26,F,Utara,26413,7/26/22,78000,QRIS,G1,G,G. Unggas
66994,5774,Direct,7/26/22,Paid,4/6/22,31,F,Selatan,26414,7/26/22,690000,Kartu Kredit,H2,H,H. Daging Beku
67002,1697,CPC,7/26/22,Paid,2/3/22,24,M,Selatan,26415,7/26/22,108000,Virtual Account,E2,E,E. Kebutuhan Pokok
67003,14032,Organic Social,7/26/22,Paid,7/17/22,24,M,Timur,26416,7/26/22,52000,QRIS,G1,G,G. Unggas
67007,4224,Organic Social,7/26/22,Paid,3/18/22,32,M,Selatan,26417,7/26/22,278000,Virtual Account,E4,E,E. Kebutuhan Pokok
67019,12146,CPC,7/26/22,Paid,6/26/22,25,F,Timur,26419,7/26/22,131000,Virtual Account,H1,H,H. Daging Beku
67018,3748,CPC,7/26/22,Paid,3/7/22,34,M,Timur,26420,7/26/22,321000,Transfer Rekening,I1,I,I. Buah
67021,14062,Email,7/26/22,Paid,7/18/22,25,F,Timur,26421,7/26/22,150000,QRIS,E2,E,E. Kebutuhan Pokok
67023,14735,Organic Social,7/26/22,Paid,7/25/22,27,M,Timur,26422,7/26/22,128000,QRIS,E3,E,E. Kebutuhan Pokok
67029,12931,Organic Search,7/26/22,Paid,7/2/22,37,M,Selatan,26423,7/26/22,201000,QRIS,H1,H,H. Daging Beku
67037,14738,Organic Search,7/26/22,Paid,7/25/22,20,M,Timur,26424,7/26/22,110000,Virtual Account,E2,E,E. Kebutuhan Pokok
67036,14737,Direct,7/26/22,Paid,7/25/22,26,F,Pusat,26425,7/26/22,54000,QRIS,J2,J,J. Bumbu Dapur
67035,14736,CPC,7/26/22,Paid,7/23/22,19,M,Timur,26426,7/26/22,51000,QRIS,B2,B,B. Makanan Beku
67038,9309,Direct,7/26/22,Paid,5/24/22,32,F,Selatan,26427,7/26/22,695000,QRIS,H1,H,H. Daging Beku
67044,5603,Organic Search,7/26/22,Paid,4/3/22,35,M,Selatan,26428,7/26/22,586000,Kartu Debit,H2,H,H. Daging Beku
67040,2891,Email,7/26/22,Paid,2/27/22,27,F,Pusat,26429,7/26/22,655000,Kartu Kredit,H2,H,H. Daging Beku
67046,13686,Organic Social,7/26/22,Paid,7/11/22,31,M,Barat,26430,7/26/22,179000,Virtual Account,J2,J,J. Bumbu Dapur
67048,12090,CPC,7/26/22,Paid,6/25/22,23,F,Selatan,26431,7/26/22,104000,Virtual Account,E4,E,E. Kebutuhan Pokok
67045,3355,Email,7/26/22,Paid,3/1/22,38,F,Utara,26432,7/26/22,90000,Virtual Account,E3,E,E. Kebutuhan Pokok
67047,9355,Direct,7/26/22,Paid,5/25/22,26,F,Pusat,26433,7/26/22,599000,Transfer Rekening,J2,J,J. Bumbu Dapur
67052,1242,Organic Social,7/26/22,Paid,1/27/22,30,M,Pusat,26434,7/26/22,565000,QRIS,F1,F,F. Paket Masak
67050,14739,CPC,7/26/22,Paid,7/25/22,22,F,Selatan,26435,7/26/22,110000,QRIS,G1,G,G. Unggas
67054,1083,Organic Search,7/26/22,Paid,1/26/22,39,M,Timur,26436,7/26/22,352000,QRIS,E1,E,E. Kebutuhan Pokok
67056,14740,CPC,7/26/22,Paid,7/25/22,25,F,Pusat,26437,7/26/22,75000,QRIS,G1,G,G. Unggas
67059,2907,Email,7/26/22,Paid,2/27/22,26,F,Utara,26438,7/26/22,341000,QRIS,F4,F,F. Paket Masak
67062,9417,Direct,7/26/22,Paid,5/25/22,30,F,Pusat,26440,7/26/22,163000,Virtual Account,G1,G,G. Unggas
67065,14741,CPC,7/26/22,Paid,7/24/22,20,M,Timur,26441,7/26/22,35000,Kartu Debit,B1,B,B. Makanan Beku
67070,14742,CPC,7/26/22,Paid,7/24/22,25,M,Timur,26442,7/26/22,140000,Virtual Account,E2,E,E. Kebutuhan Pokok
67063,8400,CPC,7/26/22,Paid,5/8/22,23,F,Barat,26443,7/26/22,73000,QRIS,I1,I,I. Buah
67069,980,CPC,7/26/22,Paid,1/24/22,20,F,Pusat,26444,7/26/22,163000,QRIS,J2,J,J. Bumbu Dapur
67071,14743,CPC,7/26/22,Paid,7/25/22,23,F,Timur,26445,7/26/22,102000,QRIS,E1,E,E. Kebutuhan Pokok
67074,14744,Organic Social,7/26/22,Paid,7/25/22,23,F,Barat,26446,7/26/22,103000,Virtual Account,I1,I,I. Buah
67078,14745,CPC,7/26/22,Paid,7/25/22,20,M,Pusat,26447,7/26/22,91000,QRIS,J2,J,J. Bumbu Dapur
67073,8312,Organic Search,7/26/22,Paid,5/5/22,38,M,Selatan,26448,7/26/22,188000,QRIS,E4,E,E. Kebutuhan Pokok
67083,3002,Organic Search,7/26/22,Paid,2/27/22,26,F,Barat,26450,7/26/22,406000,Kartu Kredit,H1,H,H. Daging Beku
67084,14746,CPC,7/26/22,Paid,7/26/22,26,F,Selatan,26451,7/26/22,125000,Virtual Account,E3,E,E. Kebutuhan Pokok
67087,14748,Organic Social,7/26/22,Paid,7/25/22,27,F,Timur,26452,7/26/22,104000,Virtual Account,H1,H,H. Daging Beku
67082,4423,Direct,7/26/22,Paid,3/21/22,30,F,Timur,26453,7/26/22,90000,Virtual Account,E2,E,E. Kebutuhan Pokok
67086,14747,CPC,7/26/22,Paid,7/24/22,23,F,Timur,26454,7/26/22,65000,Virtual Account,G2,G,G. Unggas
67088,12954,Email,7/26/22,Paid,7/2/22,34,M,Barat,26455,7/26/22,115000,QRIS,E1,E,E. Kebutuhan Pokok
67091,2902,CPC,7/26/22,Paid,2/27/22,27,F,Selatan,26456,7/26/22,228000,Kartu Kredit,J2,J,J. Bumbu Dapur
67094,12137,Direct,7/26/22,Paid,6/27/22,32,F,Barat,26457,7/26/22,275000,QRIS,F1,F,F. Paket Masak
67095,522,Email,7/26/22,Paid,1/9/22,32,M,Pusat,26458,7/26/22,210000,Virtual Account,G1,G,G. Unggas
67097,2498,Organic Search,7/26/22,Paid,2/20/22,32,M,Selatan,26459,7/26/22,185000,QRIS,B2,B,B. Makanan Beku
67098,14749,Organic Social,7/26/22,Paid,7/25/22,26,F,Barat,26460,7/26/22,51000,QRIS,J2,J,J. Bumbu Dapur
67100,5208,Organic Social,7/26/22,Paid,3/30/22,33,M,Pusat,26461,7/26/22,481000,Kartu Debit,J2,J,J. Bumbu Dapur
67104,2988,Email,7/26/22,Paid,3/1/22,29,M,Selatan,26462,7/26/22,216000,Virtual Account,J1,J,J. Bumbu Dapur
67107,9518,Email,7/26/22,Paid,5/26/22,40,F,Pusat,26463,7/26/22,130000,Virtual Account,J1,J,J. Bumbu Dapur
67101,14750,CPC,7/26/22,Paid,7/24/22,20,M,Pusat,26464,7/26/22,43000,QRIS,G2,G,G. Unggas
67105,14752,CPC,7/26/22,Paid,7/25/22,27,F,Pusat,26465,7/26/22,123000,QRIS,G2,G,G. Unggas
67108,14753,Organic Social,7/26/22,Paid,7/25/22,19,M,Pusat,26466,7/26/22,98000,Transfer Rekening,J2,J,J. Bumbu Dapur
67103,14751,CPC,7/26/22,Paid,7/24/22,27,M,Selatan,26467,7/26/22,155000,Virtual Account,E4,E,E. Kebutuhan Pokok
67110,14754,CPC,7/26/22,Paid,7/24/22,21,F,Timur,26468,7/26/22,100000,QRIS,J1,J,J. Bumbu Dapur
67109,1277,CPC,7/26/22,Paid,1/28/22,29,M,Pusat,26469,7/26/22,379000,Kartu Kredit,H2,H,H. Daging Beku
67113,932,Direct,7/26/22,Paid,1/22/22,36,F,Pusat,26470,7/26/22,180000,Kartu Kredit,G2,G,G. Unggas
67114,14755,CPC,7/26/22,Paid,7/25/22,26,M,Timur,26471,7/26/22,36000,Virtual Account,J2,J,J. Bumbu Dapur
67115,1885,Direct,7/26/22,Paid,2/6/22,33,M,Selatan,26472,7/26/22,114000,Kartu Kredit,B3,B,B. Makanan Beku
67116,12549,Direct,7/26/22,Paid,6/28/22,28,F,Timur,26473,7/26/22,246000,QRIS,F4,F,F. Paket Masak
67119,882,CPC,7/26/22,Paid,1/21/22,40,M,Selatan,26474,7/26/22,146000,QRIS,E3,E,E. Kebutuhan Pokok
67120,14756,CPC,7/26/22,Paid,7/25/22,24,M,Timur,26475,7/26/22,80000,QRIS,G1,G,G. Unggas
67121,14757,Organic Social,7/26/22,Paid,7/24/22,24,F,Pusat,26476,7/26/22,170000,Kartu Debit,E3,E,E. Kebutuhan Pokok
67124,2305,CPC,7/26/22,Paid,2/17/22,40,M,Pusat,26477,7/26/22,187000,QRIS,H2,H,H. Daging Beku
67127,2070,CPC,7/26/22,Paid,2/8/22,27,M,Timur,26478,7/26/22,70000,QRIS,G1,G,G. Unggas
67126,14758,Organic Social,7/26/22,Paid,7/25/22,25,F,Selatan,26479,7/26/22,61000,Virtual Account,J2,J,J. Bumbu Dapur
67128,4310,Organic Social,7/26/22,Paid,3/19/22,32,M,Selatan,26480,7/26/22,432000,Kartu Kredit,H1,H,H. Daging Beku
67131,13728,Organic Search,7/26/22,Paid,7/11/22,26,F,Selatan,26481,7/26/22,117000,QRIS,F3,F,F. Paket Masak
67136,14759,CPC,7/26/22,Paid,7/23/22,27,F,Timur,26482,7/26/22,125000,QRIS,G1,G,G. Unggas
67138,8215,CPC,7/26/22,Paid,5/4/22,34,M,Selatan,26483,7/26/22,126000,Virtual Account,J1,J,J. Bumbu Dapur
67137,14760,Organic Social,7/26/22,Paid,7/25/22,21,F,Pusat,26484,7/26/22,75000,Virtual Account,B2,B,B. Makanan Beku
67139,14761,Organic Search,7/26/22,Paid,7/26/22,30,F,Selatan,26485,7/26/22,332000,Kartu Debit,I2,I,I. Buah
67141,14602,CPC,7/26/22,Paid,7/24/22,23,M,Timur,26486,7/26/22,101000,Virtual Account,H1,H,H. Daging Beku
67143,14762,CPC,7/26/22,Paid,7/25/22,30,F,Barat,26487,7/26/22,424000,Virtual Account,J2,J,J. Bumbu Dapur
67145,7045,Organic Search,7/26/22,Paid,4/24/22,31,M,Timur,26488,7/26/22,443000,Kartu Kredit,G1,G,G. Unggas
67147,14763,CPC,7/26/22,Paid,7/26/22,19,F,Selatan,26489,7/26/22,73000,Virtual Account,B3,B,B. Makanan Beku
67148,14764,Direct,7/26/22,Paid,7/25/22,21,M,Timur,26490,7/26/22,175000,Virtual Account,E4,E,E. Kebutuhan Pokok
67154,14766,CPC,7/26/22,Paid,7/26/22,20,F,Utara,26491,7/26/22,21000,Virtual Account,J1,J,J. Bumbu Dapur
67152,14765,CPC,7/26/22,Paid,7/25/22,26,M,Timur,26492,7/26/22,53000,Virtual Account,J2,J,J. Bumbu Dapur
67157,14767,Organic Social,7/26/22,Paid,7/26/22,22,M,Timur,26493,7/26/22,53000,QRIS,G2,G,G. Unggas
67158,4431,CPC,7/26/22,Paid,3/21/22,34,F,Barat,26494,7/26/22,434000,Kartu Kredit,H1,H,H. Daging Beku
67159,14768,CPC,7/26/22,Paid,7/25/22,24,M,Selatan,26495,7/26/22,155000,QRIS,E4,E,E. Kebutuhan Pokok
67163,8466,Organic Social,7/26/22,Paid,5/9/22,37,M,Pusat,26496,7/26/22,260000,Virtual Account,E3,E,E. Kebutuhan Pokok
67164,10418,Direct,7/26/22,Paid,6/2/22,35,M,Selatan,26497,7/26/22,436000,Kartu Debit,F1,F,F. Paket Masak
67162,14769,Organic Search,7/26/22,Paid,7/26/22,19,F,Selatan,26498,7/26/22,16000,QRIS,J2,J,J. Bumbu Dapur
67166,13732,CPC,7/26/22,Paid,7/12/22,21,F,Timur,26499,7/26/22,108000,Virtual Account,E2,E,E. Kebutuhan Pokok
67169,13738,Email,7/26/22,Paid,7/11/22,33,M,Barat,26500,7/26/22,400000,QRIS,F1,F,F. Paket Masak
67174,14770,CPC,7/26/22,Paid,7/26/22,20,F,Timur,26502,7/26/22,110000,Virtual Account,G1,G,G. Unggas
67175,14771,Organic Search,7/26/22,Paid,7/26/22,25,F,Selatan,26503,7/26/22,60000,QRIS,G1,G,G. Unggas
67177,9567,Direct,7/26/22,Paid,5/27/22,20,F,Pusat,26504,7/26/22,50000,QRIS,J2,J,J. Bumbu Dapur
67180,9777,Organic Search,7/26/22,Paid,5/27/22,33,M,Selatan,26505,7/26/22,163000,QRIS,G2,G,G. Unggas
67184,14772,CPC,7/26/22,Paid,7/26/22,19,M,Selatan,26506,7/26/22,79000,Virtual Account,H1,H,H. Daging Beku
67188,12125,CPC,7/26/22,Paid,6/25/22,19,M,Barat,26507,7/26/22,56000,QRIS,J2,J,J. Bumbu Dapur
67189,11230,CPC,7/26/22,Paid,6/13/22,30,M,Timur,26508,7/26/22,290000,Virtual Account,E3,E,E. Kebutuhan Pokok
67190,4722,CPC,7/26/22,Paid,3/26/22,24,M,Barat,26509,7/26/22,61000,Virtual Account,G2,G,G. Unggas
67191,12725,Direct,7/26/22,Paid,6/29/22,24,F,Selatan,26510,7/26/22,436000,Kartu Kredit,I1,I,I. Buah
67195,324,Email,7/26/22,Paid,1/5/22,38,F,Pusat,26511,7/26/22,315000,QRIS,E2,E,E. Kebutuhan Pokok
67193,2611,CPC,7/26/22,Paid,2/22/22,26,M,Pusat,26512,7/26/22,125000,Virtual Account,G1,G,G. Unggas
67199,14774,CPC,7/26/22,Paid,7/25/22,22,M,Timur,26513,7/26/22,38000,Virtual Account,B3,B,B. Makanan Beku
67198,14773,Organic Social,7/26/22,Paid,7/25/22,24,F,Pusat,26514,7/26/22,21000,Virtual Account,J1,J,J. Bumbu Dapur
67205,12998,Direct,7/26/22,Paid,7/2/22,23,F,Timur,26515,7/26/22,44000,Virtual Account,D2,D,D. Makanan dan Minuman Ringan
67209,2658,Organic Social,7/26/22,Paid,2/25/22,27,M,Selatan,26516,7/26/22,340000,Kartu Debit,H1,H,H. Daging Beku
67210,6090,Email,7/26/22,Paid,4/11/22,27,F,Pusat,26517,7/26/22,432000,Kartu Debit,G1,G,G. Unggas
67218,14776,Organic Search,7/26/22,Paid,7/24/22,22,M,Selatan,26518,7/26/22,72000,QRIS,I2,I,I. Buah
67217,14775,CPC,7/26/22,Paid,7/24/22,19,F,Timur,26519,7/26/22,101000,QRIS,H1,H,H. Daging Beku
67219,10171,CPC,7/26/22,Paid,6/1/22,24,F,Timur,26520,7/26/22,56000,Virtual Account,D2,D,D. Makanan dan Minuman Ringan
67220,6158,Email,7/26/22,Paid,4/12/22,34,F,Selatan,26521,7/26/22,60000,Virtual Account,J1,J,J. Bumbu Dapur
67227,937,Email,7/26/22,Paid,1/23/22,32,M,Pusat,26522,7/26/22,150000,QRIS,E1,E,E. Kebutuhan Pokok
67225,3508,CPC,7/26/22,Paid,3/4/22,31,F,Pusat,26523,7/26/22,266000,Transfer Rekening,E2,E,E. Kebutuhan Pokok
67223,14777,CPC,7/26/22,Paid,7/26/22,25,M,Utara,26524,7/26/22,135000,Virtual Account,J1,J,J. Bumbu Dapur
67228,14778,CPC,7/26/22,Paid,7/25/22,25,M,Utara,26525,7/26/22,18000,Kartu Kredit,D2,D,D. Makanan dan Minuman Ringan
67230,2009,Organic Search,7/26/22,Paid,2/6/22,20,F,Barat,26526,7/26/22,78000,Virtual Account,B3,B,B. Makanan Beku
67231,3148,CPC,7/26/22,Paid,2/28/22,40,F,Pusat,26527,7/26/22,276000,QRIS,E1,E,E. Kebutuhan Pokok
67233,5540,Organic Social,7/26/22,Paid,4/3/22,24,M,Selatan,26528,7/26/22,750000,Kartu Debit,H1,H,H. Daging Beku
67235,1114,Email,7/26/22,Paid,1/26/22,31,F,Pusat,26529,7/26/22,335000,Virtual Account,G1,G,G. Unggas
67236,2159,CPC,7/26/22,Paid,2/13/22,25,F,Selatan,26530,7/26/22,584000,Kartu Kredit,E4,E,E. Kebutuhan Pokok
67239,3735,Direct,7/26/22,Paid,3/7/22,36,M,Timur,26531,7/26/22,170000,Kartu Kredit,E3,E,E. Kebutuhan Pokok
67240,6213,Direct,7/26/22,Paid,4/14/22,26,M,Utara,26532,7/26/22,897000,Kartu Kredit,E4,E,E. Kebutuhan Pokok
67247,13425,Email,7/26/22,Paid,7/5/22,37,M,Selatan,26533,7/26/22,135000,QRIS,H2,H,H. Daging Beku
67248,12183,Organic Social,7/26/22,Paid,6/27/22,27,F,Timur,26534,7/26/22,60000,QRIS,J1,J,J. Bumbu Dapur
67252,14779,Organic Social,7/26/22,Paid,7/24/22,26,F,Pusat,26535,7/26/22,80000,Virtual Account,G1,G,G. Unggas
67254,14780,CPC,7/26/22,Paid,7/24/22,25,M,Timur,26536,7/26/22,83000,Virtual Account,G2,G,G. Unggas
67253,4493,CPC,7/26/22,Paid,3/24/22,25,F,Barat,26537,7/26/22,916000,Kartu Debit,H1,H,H. Daging Beku
67258,10718,CPC,7/26/22,Paid,6/4/22,30,M,Utara,26538,7/26/22,226000,Kartu Kredit,H2,H,H. Daging Beku
67257,8995,CPC,7/26/22,Paid,5/19/22,32,F,Selatan,26539,7/26/22,672000,QRIS,H1,H,H. Daging Beku
67260,14781,Organic Social,7/26/22,Paid,7/26/22,25,M,Timur,26540,7/26/22,83000,Virtual Account,G2,G,G. Unggas
67262,14782,CPC,7/26/22,Paid,7/25/22,26,F,Barat,26541,7/26/22,55000,Virtual Account,G2,G,G. Unggas
67264,14783,Organic Social,7/26/22,Paid,7/26/22,25,M,Timur,26542,7/26/22,62000,QRIS,B3,B,B. Makanan Beku
67266,5603,Organic Search,7/26/22,Paid,4/3/22,35,M,Selatan,26543,7/26/22,541000,Kartu Kredit,F4,F,F. Paket Masak
67271,14784,Organic Social,7/26/22,Paid,7/25/22,22,F,Selatan,26544,7/26/22,123000,Kartu Debit,E4,E,E. Kebutuhan Pokok
67272,14785,CPC,7/26/22,Paid,7/25/22,23,F,Pusat,26545,7/26/22,75000,Transfer Rekening,G1,G,G. Unggas
67275,10212,Direct,7/26/22,Paid,6/1/22,20,F,Utara,26546,7/26/22,105000,QRIS,J1,J,J. Bumbu Dapur
67277,12361,CPC,7/26/22,Paid,6/28/22,33,M,Selatan,26547,7/26/22,887000,QRIS,H1,H,H. Daging Beku
67279,14786,Organic Social,7/26/22,Paid,7/25/22,26,M,Pusat,26548,7/26/22,72000,QRIS,F3,F,F. Paket Masak
67283,14787,CPC,7/26/22,Paid,7/25/22,27,M,Pusat,26549,7/26/22,76000,Virtual Account,I1,I,I. Buah
67289,5041,Email,7/26/22,Paid,3/29/22,19,F,Pusat,26550,7/26/22,124000,QRIS,I2,I,I. Buah
67287,5419,Organic Search,7/26/22,Paid,4/1/22,27,F,Timur,26551,7/26/22,123000,Kartu Kredit,E4,E,E. Kebutuhan Pokok
67290,4381,Organic Social,7/26/22,Paid,3/20/22,28,F,Timur,26552,7/26/22,246000,Transfer Rekening,J2,J,J. Bumbu Dapur
67293,14788,CPC,7/26/22,Paid,7/23/22,20,F,Timur,26553,7/26/22,81000,QRIS,H1,H,H. Daging Beku
67294,5864,CPC,7/26/22,Paid,4/7/22,30,M,Barat,26554,7/26/22,214000,QRIS,G2,G,G. Unggas
67304,14789,Direct,7/26/22,Paid,7/25/22,25,M,Pusat,26555,7/26/22,96000,QRIS,J2,J,J. Bumbu Dapur
67303,9576,CPC,7/26/22,Paid,5/26/22,33,F,Timur,26556,7/26/22,120000,Virtual Account,E4,E,E. Kebutuhan Pokok
67308,1158,Organic Search,7/26/22,Paid,1/26/22,36,F,Pusat,26557,7/26/22,204000,Virtual Account,J2,J,J. Bumbu Dapur
67312,5032,Email,7/26/22,Paid,3/30/22,30,M,Pusat,26558,7/26/22,739000,Transfer Rekening,H1,H,H. Daging Beku
67313,6048,Direct,7/26/22,Paid,4/8/22,24,M,Selatan,26559,7/26/22,418000,Transfer Rekening,I2,I,I. Buah
67316,3020,Organic Social,7/26/22,Paid,2/28/22,40,M,Selatan,26560,7/26/22,246000,Transfer Rekening,H2,H,H. Daging Beku
67315,5186,Direct,7/26/22,Paid,3/30/22,24,F,Barat,26561,7/26/22,541000,QRIS,H2,H,H. Daging Beku
67321,12988,Organic Search,7/26/22,Paid,7/3/22,33,F,Selatan,26562,7/26/22,248000,Virtual Account,E2,E,E. Kebutuhan Pokok
67320,11576,Direct,7/26/22,Paid,6/20/22,30,M,Pusat,26563,7/26/22,240000,QRIS,F1,F,F. Paket Masak
67323,2417,Email,7/26/22,Paid,2/17/22,25,M,Pusat,26564,7/26/22,480000,QRIS,F1,F,F. Paket Masak
67325,2986,Organic Social,7/26/22,Paid,2/27/22,28,M,Selatan,26565,7/26/22,478000,Transfer Rekening,H2,H,H. Daging Beku
67328,3387,Email,7/26/22,Paid,3/2/22,31,F,Pusat,26566,7/26/22,315000,QRIS,F4,F,F. Paket Masak
67329,9477,Direct,7/26/22,Paid,5/25/22,27,F,Pusat,26567,7/26/22,272000,Transfer Rekening,E1,E,E. Kebutuhan Pokok
67331,1801,Organic Social,7/26/22,Paid,2/5/22,24,M,Selatan,26568,7/26/22,90000,QRIS,E3,E,E. Kebutuhan Pokok
67332,8437,CPC,7/26/22,Paid,5/9/22,20,F,Pusat,26569,7/26/22,40000,Virtual Account,G1,G,G. Unggas
67330,14790,CPC,7/26/22,Paid,7/24/22,26,F,Timur,26570,7/26/22,88000,QRIS,J2,J,J. Bumbu Dapur
67333,14128,Organic Social,7/26/22,Paid,7/18/22,27,F,Timur,26571,7/26/22,113000,QRIS,G2,G,G. Unggas
67338,229,CPC,7/26/22,Paid,1/3/22,26,M,Barat,26572,7/26/22,430000,QRIS,H2,H,H. Daging Beku
67341,2049,Direct,7/26/22,Paid,2/7/22,29,M,Pusat,26573,7/26/22,351000,Transfer Rekening,H2,H,H. Daging Beku
67342,14791,CPC,7/26/22,Paid,7/24/22,26,F,Selatan,26574,7/26/22,52000,Virtual Account,G2,G,G. Unggas
67346,14792,CPC,7/26/22,Paid,7/25/22,20,F,Barat,26575,7/26/22,97000,Virtual Account,E4,E,E. Kebutuhan Pokok
67351,7873,Email,7/26/22,Paid,5/1/22,33,F,Timur,26576,7/26/22,253000,QRIS,E1,E,E. Kebutuhan Pokok
67352,14793,Organic Search,7/26/22,Paid,7/24/22,26,M,Timur,26577,7/26/22,64000,Virtual Account,G1,G,G. Unggas
67356,6973,Organic Social,7/26/22,Paid,4/24/22,34,F,Pusat,26578,7/26/22,208000,Virtual Account,E2,E,E. Kebutuhan Pokok
67358,11112,CPC,7/26/22,Paid,6/11/22,30,M,Barat,26579,7/26/22,660000,Kartu Kredit,H2,H,H. Daging Beku
67368,12374,Organic Social,7/26/22,Paid,6/26/22,23,F,Selatan,26580,7/26/22,62000,QRIS,G1,G,G. Unggas
67372,9297,CPC,7/26/22,Paid,5/23/22,36,M,Barat,26581,7/26/22,110000,QRIS,J1,J,J. Bumbu Dapur
67371,3502,CPC,7/26/22,Paid,3/3/22,34,M,Pusat,26582,7/26/22,224000,QRIS,I2,I,I. Buah
67378,4175,Direct,7/26/22,Paid,3/17/22,32,F,Timur,26583,7/26/22,277000,Virtual Account,I2,I,I. Buah
67376,3186,Email,7/26/22,Paid,3/1/22,31,M,Pusat,26584,7/26/22,340000,Transfer Rekening,G2,G,G. Unggas
67379,8527,Organic Search,7/26/22,Paid,5/10/22,34,F,Timur,26585,7/26/22,204000,QRIS,E3,E,E. Kebutuhan Pokok
67383,5839,Direct,7/26/22,Paid,4/6/22,28,M,Barat,26586,7/26/22,437000,Kartu Debit,H2,H,H. Daging Beku
67388,5308,CPC,7/26/22,Paid,4/1/22,22,M,Utara,26587,7/26/22,83000,Virtual Account,G2,G,G. Unggas
67386,14794,Organic Social,7/26/22,Paid,7/24/22,25,F,Utara,26588,7/26/22,120000,QRIS,E4,E,E. Kebutuhan Pokok
67392,3321,Organic Social,7/26/22,Paid,3/3/22,25,M,Pusat,26589,7/26/22,690000,QRIS,H2,H,H. Daging Beku
67395,11825,Organic Social,7/26/22,Paid,6/23/22,24,F,Pusat,26591,7/26/22,44000,QRIS,C1,C,C. Susu & Olahan Susu
67397,14795,CPC,7/26/22,Paid,7/24/22,26,F,Timur,26592,7/26/22,141000,Virtual Account,J2,J,J. Bumbu Dapur
67398,12670,Organic Social,7/26/22,Paid,6/30/22,33,F,Pusat,26593,7/26/22,125000,Kartu Kredit,G1,G,G. Unggas
67401,124,Email,7/26/22,Paid,1/2/22,29,F,Barat,26594,7/26/22,186000,QRIS,G2,G,G. Unggas
67411,9471,Organic Search,7/26/22,Paid,5/25/22,24,F,Selatan,26595,7/26/22,70000,Virtual Account,E2,E,E. Kebutuhan Pokok
67408,14366,Organic Search,7/26/22,Paid,7/22/22,27,M,Selatan,26596,7/26/22,432000,Kartu Kredit,H2,H,H. Daging Beku
67412,14797,Organic Social,7/26/22,Paid,7/26/22,20,M,Pusat,26597,7/26/22,83000,Virtual Account,G2,G,G. Unggas
67409,14796,CPC,7/26/22,Paid,7/26/22,22,F,Pusat,26598,7/26/22,110000,QRIS,G1,G,G. Unggas
67414,2965,CPC,7/26/22,Paid,2/28/22,25,M,Selatan,26599,7/26/22,199000,QRIS,F4,F,F. Paket Masak
67413,14798,Organic Social,7/26/22,Paid,7/24/22,23,F,Selatan,26600,7/26/22,29000,Virtual Account,J1,J,J. Bumbu Dapur
67417,5542,CPC,7/26/22,Paid,4/3/22,36,M,Selatan,26601,7/26/22,164000,Transfer Rekening,I1,I,I. Buah
67415,1148,Email,7/26/22,Paid,1/27/22,35,M,Selatan,26603,7/26/22,163000,Virtual Account,G2,G,G. Unggas
67420,4135,CPC,7/26/22,Paid,3/16/22,38,F,Pusat,26604,7/26/22,106000,QRIS,G2,G,G. Unggas
67422,1670,CPC,7/26/22,Paid,2/3/22,31,M,Utara,26605,7/26/22,591000,QRIS,E3,E,E. Kebutuhan Pokok
67433,4509,Direct,7/26/22,Paid,3/24/22,26,F,Barat,26606,7/26/22,306000,Kartu Kredit,F1,F,F. Paket Masak
67436,930,CPC,7/26/22,Paid,1/23/22,39,M,Pusat,26607,7/26/22,110000,Kartu Debit,G2,G,G. Unggas
67441,6586,Organic Search,7/26/22,Paid,4/20/22,38,M,Selatan,26609,7/26/22,159000,QRIS,G2,G,G. Unggas
67446,14799,CPC,7/26/22,Paid,7/25/22,23,F,Timur,26610,7/26/22,51000,QRIS,B2,B,B. Makanan Beku
67445,10293,Organic Social,7/26/22,Paid,6/2/22,23,F,Timur,26611,7/26/22,175000,Virtual Account,E4,E,E. Kebutuhan Pokok
67456,5328,Organic Social,7/26/22,Paid,3/30/22,34,M,Selatan,26613,7/26/22,397000,Kartu Kredit,H2,H,H. Daging Beku
67458,3381,Direct,7/26/22,Paid,3/3/22,27,M,Selatan,26614,7/26/22,469000,Kartu Debit,J2,J,J. Bumbu Dapur
67457,14800,CPC,7/26/22,Paid,7/26/22,26,F,Pusat,26615,7/26/22,128000,Transfer Rekening,E3,E,E. Kebutuhan Pokok
67460,14801,Organic Social,7/26/22,Paid,7/24/22,24,F,Pusat,26616,7/26/22,60000,QRIS,J1,J,J. Bumbu Dapur
67461,1180,Organic Search,7/26/22,Paid,1/25/22,30,F,Pusat,26617,7/26/22,92000,Kartu Debit,B2,B,B. Makanan Beku
67468,8934,Organic Social,7/26/22,Paid,5/16/22,21,F,Timur,26618,7/26/22,80000,Kartu Debit,E1,E,E. Kebutuhan Pokok
